experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
cot_dir_0221,COT-DIR,prob_0221,GSM8K,L1,142,2,False,1.917,272.5,325.8,0.535,0.89,0.757,2,2025-06-23T00:30:00.563247
cot_dir_0222,COT-DIR,prob_0222,MATH,L3,78,3,True,2.983,313.1,368.4,0.215,0.592,0.852,4,2025-06-23T00:30:00.563250
cot_dir_0223,COT-DIR,prob_0223,AddSub,L2,140,4,True,1.637,311.6,381.5,0.326,0.828,0.795,5,2025-06-23T00:30:00.563253
cot_dir_0224,COT-DIR,prob_0224,Math23K,L2,69,2,True,3.107,305.0,349.8,0.203,0.586,0.821,5,2025-06-23T00:30:00.563256
cot_dir_0225,COT-DIR,prob_0225,SVAMP,L1,25,2,False,2.955,287.4,321.2,0.606,0.775,0.94,4,2025-06-23T00:30:00.563259
cot_dir_0226,COT-DIR,prob_0226,SVAMP,L3,21,7,True,3.537,276.7,333.4,0.684,0.78,0.897,10,2025-06-23T00:30:00.563262
cot_dir_0227,COT-DIR,prob_0227,Math23K,L2,133,4,True,3.36,307.5,347.5,0.572,0.714,0.895,6,2025-06-23T00:30:00.563265
cot_dir_0228,COT-DIR,prob_0228,SingleEq,L2,130,3,True,2.589,279.0,313.4,0.796,0.894,0.9,6,2025-06-23T00:30:00.563267
cot_dir_0229,COT-DIR,prob_0229,MATH,L1,87,1,False,1.945,265.7,298.5,0.344,0.816,0.787,2,2025-06-23T00:30:00.563270
cot_dir_0230,COT-DIR,prob_0230,SingleEq,L2,64,4,True,1.921,343.1,389.8,0.637,0.865,0.808,4,2025-06-23T00:30:00.563273
cot_dir_0231,COT-DIR,prob_0231,Math23K,L2,100,3,True,2.8,299.7,367.9,0.844,0.871,0.914,3,2025-06-23T00:30:00.563276
cot_dir_0232,COT-DIR,prob_0232,SingleEq,L1,132,2,False,2.385,259.3,285.6,0.436,0.796,0.783,4,2025-06-23T00:30:00.563278
cot_dir_0233,COT-DIR,prob_0233,MATH,L2,92,4,True,2.639,324.8,368.5,0.688,0.802,0.893,4,2025-06-23T00:30:00.563281
cot_dir_0234,COT-DIR,prob_0234,AddSub,L1,60,1,False,2.745,278.4,340.0,0.412,0.726,0.762,4,2025-06-23T00:30:00.563284
cot_dir_0235,COT-DIR,prob_0235,SVAMP,L3,135,4,True,3.006,274.3,304.6,0.518,0.75,0.876,6,2025-06-23T00:30:00.563287
cot_dir_0236,COT-DIR,prob_0236,SingleEq,L2,122,3,True,3.334,295.1,358.7,0.548,0.718,0.89,5,2025-06-23T00:30:00.563290
cot_dir_0237,COT-DIR,prob_0237,SVAMP,L1,80,2,False,2.583,278.1,306.3,0.508,0.78,0.725,5,2025-06-23T00:30:00.563293
cot_dir_0238,COT-DIR,prob_0238,MAWPS,L2,57,2,True,1.824,321.7,383.1,0.84,0.982,0.935,3,2025-06-23T00:30:00.563295
cot_dir_0239,COT-DIR,prob_0239,SVAMP,L1,41,3,False,1.673,281.4,329.3,0.565,0.944,0.728,5,2025-06-23T00:30:00.563298
cot_dir_0240,COT-DIR,prob_0240,AddSub,L2,130,3,True,3.029,263.7,319.6,0.832,0.887,0.808,6,2025-06-23T00:30:00.563301
cot_dir_0241,COT-DIR,prob_0241,MATH,L2,50,5,True,2.192,283.3,345.1,0.298,0.738,0.877,5,2025-06-23T00:30:00.563304
cot_dir_0242,COT-DIR,prob_0242,Math23K,L3,128,5,True,3.664,316.2,348.6,0.738,0.756,0.747,6,2025-06-23T00:30:00.563306
cot_dir_0243,COT-DIR,prob_0243,AddSub,L2,116,5,True,1.997,326.0,369.3,0.138,0.665,0.701,8,2025-06-23T00:30:00.563309
cot_dir_0244,COT-DIR,prob_0244,AddSub,L2,80,2,True,3.479,319.2,365.3,0.981,0.86,0.74,2,2025-06-23T00:30:00.563312
cot_dir_0245,COT-DIR,prob_0245,MAWPS,L1,129,3,False,2.492,279.5,345.9,0.686,0.86,0.857,5,2025-06-23T00:30:00.563314
cot_dir_0246,COT-DIR,prob_0246,MAWPS,L2,136,5,True,2.468,289.6,362.5,0.832,0.91,0.777,5,2025-06-23T00:30:00.563317
cot_dir_0247,COT-DIR,prob_0247,SingleEq,L1,25,2,False,2.319,279.6,343.1,0.464,0.791,0.822,2,2025-06-23T00:30:00.563320
cot_dir_0248,COT-DIR,prob_0248,SingleEq,L2,124,4,True,2.824,309.6,383.9,0.528,0.734,0.915,6,2025-06-23T00:30:00.563322
cot_dir_0249,COT-DIR,prob_0249,GSM8K,L2,140,2,True,2.153,292.8,322.5,0.541,0.831,0.775,5,2025-06-23T00:30:00.563325
cot_dir_0250,COT-DIR,prob_0250,GSM8K,L2,126,2,True,3.096,303.9,367.6,0.479,0.698,0.917,2,2025-06-23T00:30:00.563328
cot_dir_0251,COT-DIR,prob_0251,MATH,L1,115,3,False,2.132,268.6,315.5,0.685,0.918,0.817,4,2025-06-23T00:30:00.563331
cot_dir_0252,COT-DIR,prob_0252,MAWPS,L1,80,2,False,2.123,297.9,330.7,0.478,0.805,0.936,3,2025-06-23T00:30:00.563333
cot_dir_0253,COT-DIR,prob_0253,Math23K,L2,88,5,True,3.397,280.6,323.5,0.292,0.627,0.793,5,2025-06-23T00:30:00.563336
cot_dir_0254,COT-DIR,prob_0254,MATH,L1,25,3,False,1.913,306.4,339.3,0.653,0.903,0.787,4,2025-06-23T00:30:00.563339
cot_dir_0255,COT-DIR,prob_0255,MAWPS,L1,86,1,False,1.819,291.9,342.9,0.623,0.923,0.747,1,2025-06-23T00:30:00.563341
cot_dir_0256,COT-DIR,prob_0256,Math23K,L2,102,4,True,3.369,270.2,324.6,0.505,0.726,0.757,4,2025-06-23T00:30:00.563344
cot_dir_0257,COT-DIR,prob_0257,Math23K,L1,104,3,False,1.729,275.9,310.1,0.271,0.819,0.947,6,2025-06-23T00:30:00.563347
cot_dir_0258,COT-DIR,prob_0258,AddSub,L3,27,7,True,3.903,350.1,453.4,0.455,0.605,0.884,7,2025-06-23T00:30:00.563350
cot_dir_0259,COT-DIR,prob_0259,AddSub,L2,67,2,True,3.205,289.9,357.1,0.432,0.685,0.894,4,2025-06-23T00:30:00.563353
cot_dir_0260,COT-DIR,prob_0260,SingleEq,L1,78,1,False,2.039,281.8,315.3,0.758,0.947,0.774,2,2025-06-23T00:30:00.563355
cot_dir_0261,COT-DIR,prob_0261,MATH,L1,39,2,False,2.471,302.9,348.1,0.353,0.705,0.786,3,2025-06-23T00:30:00.563358
cot_dir_0262,COT-DIR,prob_0262,SVAMP,L3,51,4,True,2.364,291.0,358.9,0.567,0.815,0.779,4,2025-06-23T00:30:00.563361
cot_dir_0263,COT-DIR,prob_0263,AddSub,L3,72,3,True,2.933,330.7,373.1,0.903,0.857,0.868,4,2025-06-23T00:30:00.563364
cot_dir_0264,COT-DIR,prob_0264,AddSub,L3,128,3,True,3.756,321.8,373.4,0.708,0.734,0.902,6,2025-06-23T00:30:00.563366
cot_dir_0265,COT-DIR,prob_0265,SVAMP,L3,144,6,True,3.825,326.3,378.9,0.592,0.681,0.799,9,2025-06-23T00:30:00.563369
cot_dir_0266,COT-DIR,prob_0266,Math23K,L2,35,2,True,2.601,329.7,426.6,0.904,0.888,0.733,5,2025-06-23T00:30:00.563372
cot_dir_0267,COT-DIR,prob_0267,Math23K,L3,35,5,True,4.146,314.7,351.6,0.962,0.825,0.788,5,2025-06-23T00:30:00.563375
cot_dir_0268,COT-DIR,prob_0268,Math23K,L1,42,3,False,1.974,261.5,290.5,0.517,0.886,0.876,6,2025-06-23T00:30:00.563377
cot_dir_0269,COT-DIR,prob_0269,SingleEq,L2,25,2,True,2.658,343.9,439.4,0.791,0.827,0.85,2,2025-06-23T00:30:00.563380
cot_dir_0270,COT-DIR,prob_0270,MATH,L2,30,2,True,3.472,301.1,364.9,0.626,0.735,0.827,4,2025-06-23T00:30:00.563382
cot_dir_0271,COT-DIR,prob_0271,GSM8K,L3,69,3,True,3.087,324.8,363.8,0.818,0.816,0.828,6,2025-06-23T00:30:00.563385
cot_dir_0272,COT-DIR,prob_0272,MAWPS,L1,57,2,False,2.324,274.7,328.1,0.3,0.73,0.862,3,2025-06-23T00:30:00.563388
cot_dir_0273,COT-DIR,prob_0273,MATH,L3,111,5,True,4.427,285.0,348.6,0.353,0.599,0.924,8,2025-06-23T00:30:00.563390
cot_dir_0274,COT-DIR,prob_0274,SVAMP,L2,37,4,True,1.353,265.6,323.9,0.624,1.084,0.843,6,2025-06-23T00:30:00.563393
cot_dir_0275,COT-DIR,prob_0275,MATH,L3,46,8,True,4.033,325.2,410.4,0.718,0.723,0.746,9,2025-06-23T00:30:00.563396
cot_dir_0276,COT-DIR,prob_0276,SingleEq,L2,118,3,True,3.125,314.1,348.8,0.714,0.78,0.924,4,2025-06-23T00:30:00.563398
cot_dir_0277,COT-DIR,prob_0277,SVAMP,L1,81,3,False,1.938,302.5,351.1,0.637,0.895,0.94,3,2025-06-23T00:30:00.563401
cot_dir_0278,COT-DIR,prob_0278,SVAMP,L3,124,6,True,3.393,312.7,351.4,0.754,0.78,0.905,9,2025-06-23T00:30:00.563404
cot_dir_0279,COT-DIR,prob_0279,Math23K,L2,124,4,True,2.293,294.1,354.6,0.367,0.74,0.722,5,2025-06-23T00:30:00.563406
cot_dir_0280,COT-DIR,prob_0280,AddSub,L2,90,2,True,3.305,305.2,350.6,0.668,0.758,0.753,5,2025-06-23T00:30:00.563409
cot_dir_0281,COT-DIR,prob_0281,AddSub,L1,40,3,False,1.678,280.2,361.6,0.704,1.0,0.947,4,2025-06-23T00:30:00.563412
cot_dir_0282,COT-DIR,prob_0282,SingleEq,L2,129,2,True,2.875,294.8,336.9,0.508,0.735,0.781,3,2025-06-23T00:30:00.563414
cot_dir_0283,COT-DIR,prob_0283,SVAMP,L1,84,2,False,3.071,302.7,369.8,0.499,0.709,0.822,2,2025-06-23T00:30:00.563417
cot_dir_0284,COT-DIR,prob_0284,GSM8K,L1,99,2,False,1.99,304.7,352.2,0.661,0.894,0.816,3,2025-06-23T00:30:00.563420
cot_dir_0285,COT-DIR,prob_0285,MATH,L1,35,3,False,1.989,281.6,341.1,0.448,0.832,0.783,3,2025-06-23T00:30:00.563423
cot_dir_0286,COT-DIR,prob_0286,Math23K,L2,141,4,True,2.363,333.3,424.9,0.546,0.769,0.762,4,2025-06-23T00:30:00.563426
cot_dir_0287,COT-DIR,prob_0287,MAWPS,L3,28,7,True,2.829,315.3,406.0,0.495,0.715,0.92,7,2025-06-23T00:30:00.563429
cot_dir_0288,COT-DIR,prob_0288,MAWPS,L1,39,1,False,2.082,272.3,345.3,0.645,0.905,0.885,1,2025-06-23T00:30:00.563431
cot_dir_0289,COT-DIR,prob_0289,MAWPS,L3,37,7,True,3.184,317.9,364.2,0.436,0.662,0.853,10,2025-06-23T00:30:00.563434
cot_dir_0290,COT-DIR,prob_0290,SVAMP,L2,44,3,True,2.229,292.5,365.8,0.581,0.836,0.864,4,2025-06-23T00:30:00.563437
cot_dir_0291,COT-DIR,prob_0291,SingleEq,L1,48,1,False,1.416,289.3,348.8,0.486,0.979,0.839,4,2025-06-23T00:30:00.563439
cot_dir_0292,COT-DIR,prob_0292,Math23K,L2,88,4,True,2.505,302.4,369.7,0.414,0.726,0.769,4,2025-06-23T00:30:00.563442
cot_dir_0293,COT-DIR,prob_0293,MATH,L3,78,5,True,4.328,302.2,338.9,0.342,0.581,0.862,6,2025-06-23T00:30:00.563444
cot_dir_0294,COT-DIR,prob_0294,MAWPS,L2,42,2,True,3.708,275.1,306.5,0.435,0.673,0.926,2,2025-06-23T00:30:00.563447
cot_dir_0295,COT-DIR,prob_0295,SVAMP,L2,39,2,True,3.001,264.8,300.3,0.532,0.768,0.794,4,2025-06-23T00:30:00.563450
cot_dir_0296,COT-DIR,prob_0296,MATH,L1,53,2,False,2.413,258.1,287.2,0.643,0.877,0.779,2,2025-06-23T00:30:00.563452
cot_dir_0297,COT-DIR,prob_0297,SVAMP,L3,38,5,True,4.112,311.5,347.0,0.425,0.614,0.926,8,2025-06-23T00:30:00.563455
cot_dir_0298,COT-DIR,prob_0298,Math23K,L1,131,1,False,2.789,291.6,377.7,0.551,0.763,0.72,1,2025-06-23T00:30:00.563457
cot_dir_0299,COT-DIR,prob_0299,Math23K,L2,140,5,True,3.434,314.8,384.4,0.511,0.679,0.792,8,2025-06-23T00:30:00.563460
cot_dir_0300,COT-DIR,prob_0300,SVAMP,L2,98,5,True,2.898,294.7,367.9,0.48,0.722,0.927,8,2025-06-23T00:30:00.563463
cot_dir_0301,COT-DIR,prob_0301,GSM8K,L1,149,2,False,2.694,279.5,312.3,0.287,0.679,0.862,4,2025-06-23T00:30:00.563465
cot_dir_0302,COT-DIR,prob_0302,AddSub,L2,68,4,True,2.306,326.3,373.5,0.538,0.778,0.785,5,2025-06-23T00:30:00.563468
cot_dir_0303,COT-DIR,prob_0303,GSM8K,L1,38,3,False,2.735,277.2,351.6,0.992,0.96,0.765,4,2025-06-23T00:30:00.563470
cot_dir_0304,COT-DIR,prob_0304,MAWPS,L1,138,2,False,2.305,272.1,348.1,0.462,0.8,0.829,3,2025-06-23T00:30:00.563473
cot_dir_0305,COT-DIR,prob_0305,SVAMP,L3,30,6,True,2.824,320.1,402.0,0.475,0.703,0.752,9,2025-06-23T00:30:00.563476
cot_dir_0306,COT-DIR,prob_0306,MAWPS,L1,44,1,False,1.968,284.6,363.8,0.647,0.912,0.82,2,2025-06-23T00:30:00.563478
cot_dir_0307,COT-DIR,prob_0307,SVAMP,L3,136,7,True,4.205,325.5,408.3,0.201,0.509,0.807,9,2025-06-23T00:30:00.563481
cot_dir_0308,COT-DIR,prob_0308,GSM8K,L1,100,1,False,2.464,274.4,307.5,0.602,0.834,0.849,2,2025-06-23T00:30:00.563484
cot_dir_0309,COT-DIR,prob_0309,Math23K,L2,90,2,True,2.563,287.4,349.0,0.412,0.734,0.805,3,2025-06-23T00:30:00.563486
cot_dir_0310,COT-DIR,prob_0310,MATH,L3,130,4,True,2.169,284.6,338.4,0.473,0.81,0.924,7,2025-06-23T00:30:00.563489
cot_dir_0311,COT-DIR,prob_0311,SingleEq,L2,40,3,True,3.157,301.4,383.2,0.496,0.702,0.932,3,2025-06-23T00:30:00.563492
cot_dir_0312,COT-DIR,prob_0312,AddSub,L3,32,8,True,1.278,293.7,355.0,0.534,1.046,0.875,10,2025-06-23T00:30:00.563494
cot_dir_0313,COT-DIR,prob_0313,Math23K,L1,113,2,False,2.296,308.8,354.1,0.827,0.91,0.772,2,2025-06-23T00:30:00.563497
cot_dir_0314,COT-DIR,prob_0314,MATH,L1,77,3,False,2.381,285.1,352.9,0.116,0.638,0.866,5,2025-06-23T00:30:00.563500
cot_dir_0315,COT-DIR,prob_0315,MAWPS,L2,124,3,True,2.844,317.8,401.8,0.651,0.774,0.865,3,2025-06-23T00:30:00.563503
cot_dir_0316,COT-DIR,prob_0316,AddSub,L1,89,3,False,1.612,317.0,365.8,0.336,0.834,0.918,6,2025-06-23T00:30:00.563505
cot_dir_0317,COT-DIR,prob_0317,Math23K,L3,144,7,True,2.849,294.9,363.9,0.541,0.75,0.813,9,2025-06-23T00:30:00.563508
cot_dir_0318,COT-DIR,prob_0318,SVAMP,L2,146,3,True,3.343,310.9,400.8,0.573,0.713,0.823,6,2025-06-23T00:30:00.563510
cot_dir_0319,COT-DIR,prob_0319,Math23K,L1,49,1,False,2.04,286.8,367.9,0.651,0.899,0.778,2,2025-06-23T00:30:00.563513
cot_dir_0320,COT-DIR,prob_0320,AddSub,L3,131,8,True,3.783,374.7,423.9,0.492,0.609,0.728,9,2025-06-23T00:30:00.563516
cot_dir_0321,COT-DIR,prob_0321,MAWPS,L2,66,3,True,2.994,272.7,311.1,0.521,0.755,0.796,5,2025-06-23T00:30:00.563518
cot_dir_0322,COT-DIR,prob_0322,GSM8K,L2,35,4,True,2.607,306.0,363.3,0.431,0.719,0.765,6,2025-06-23T00:30:00.563521
cot_dir_0323,COT-DIR,prob_0323,MAWPS,L2,94,5,True,3.218,268.4,326.7,0.259,0.639,0.701,5,2025-06-23T00:30:00.563523
cot_dir_0324,COT-DIR,prob_0324,SVAMP,L2,123,4,True,3.209,329.7,411.2,0.288,0.591,0.792,4,2025-06-23T00:30:00.563526
cot_dir_0325,COT-DIR,prob_0325,SingleEq,L2,81,2,True,3.979,328.5,375.7,0.353,0.577,0.84,4,2025-06-23T00:30:00.563529
cot_dir_0326,COT-DIR,prob_0326,Math23K,L2,78,2,True,3.681,312.8,403.5,0.564,0.688,0.76,3,2025-06-23T00:30:00.563532
cot_dir_0327,COT-DIR,prob_0327,MATH,L1,142,3,False,1.482,295.0,364.2,0.869,1.105,0.756,5,2025-06-23T00:30:00.563534
cot_dir_0328,COT-DIR,prob_0328,MATH,L3,108,5,True,2.32,318.7,363.4,0.465,0.753,0.768,7,2025-06-23T00:30:00.563537
cot_dir_0329,COT-DIR,prob_0329,SVAMP,L1,99,2,False,1.993,330.8,392.0,0.576,0.837,0.706,2,2025-06-23T00:30:00.563539
cot_dir_0330,COT-DIR,prob_0330,Math23K,L3,99,3,True,2.73,332.1,390.5,0.269,0.62,0.843,3,2025-06-23T00:30:00.563542
cot_dir_0331,COT-DIR,prob_0331,MAWPS,L3,43,5,True,3.543,321.0,412.9,0.693,0.74,0.772,7,2025-06-23T00:30:00.563545
cot_dir_0332,COT-DIR,prob_0332,AddSub,L1,34,1,False,2.177,292.8,345.0,0.822,0.94,0.802,3,2025-06-23T00:30:00.563547
cot_dir_0333,COT-DIR,prob_0333,GSM8K,L2,24,5,True,3.865,302.3,351.3,0.457,0.646,0.913,5,2025-06-23T00:30:00.563550
cot_dir_0334,COT-DIR,prob_0334,AddSub,L1,53,3,False,1.983,272.8,305.2,0.588,0.899,0.866,4,2025-06-23T00:30:00.563553
cot_dir_0335,COT-DIR,prob_0335,AddSub,L3,121,8,True,2.808,309.0,382.8,0.74,0.82,0.946,8,2025-06-23T00:30:00.563555
cot_dir_0336,COT-DIR,prob_0336,AddSub,L2,103,2,True,2.898,315.5,409.2,0.691,0.787,0.831,3,2025-06-23T00:30:00.563558
cot_dir_0337,COT-DIR,prob_0337,SVAMP,L2,44,5,True,3.524,290.8,374.5,0.533,0.705,0.769,6,2025-06-23T00:30:00.563560
cot_dir_0338,COT-DIR,prob_0338,SingleEq,L3,148,4,True,3.826,303.2,388.8,0.432,0.637,0.767,6,2025-06-23T00:30:00.563563
cot_dir_0339,COT-DIR,prob_0339,MATH,L1,35,2,False,1.424,302.5,378.5,0.561,0.993,0.919,5,2025-06-23T00:30:00.563565
cot_dir_0340,COT-DIR,prob_0340,Math23K,L3,133,4,True,4.054,354.5,411.9,0.573,0.642,0.861,5,2025-06-23T00:30:00.563568
cot_dir_0341,COT-DIR,prob_0341,MAWPS,L3,128,4,True,4.027,326.1,412.1,0.349,0.575,0.87,5,2025-06-23T00:30:00.563571
cot_dir_0342,COT-DIR,prob_0342,MATH,L2,131,2,True,1.273,350.0,446.1,0.548,1.007,0.705,5,2025-06-23T00:30:00.563574
cot_dir_0343,COT-DIR,prob_0343,MATH,L2,31,4,True,3.086,337.8,437.0,0.663,0.743,0.871,6,2025-06-23T00:30:00.563576
cot_dir_0344,COT-DIR,prob_0344,MATH,L2,37,4,True,1.604,322.4,356.5,0.614,0.943,0.713,4,2025-06-23T00:30:00.563579
cot_dir_0345,COT-DIR,prob_0345,MAWPS,L1,131,2,False,1.495,277.8,360.6,0.327,0.902,0.808,5,2025-06-23T00:30:00.563581
cot_dir_0346,COT-DIR,prob_0346,GSM8K,L2,101,5,True,2.405,267.9,320.1,0.68,0.88,0.713,8,2025-06-23T00:30:00.563584
cot_dir_0347,COT-DIR,prob_0347,MAWPS,L1,127,2,False,1.876,294.8,377.6,0.458,0.843,0.852,4,2025-06-23T00:30:00.563586
cot_dir_0348,COT-DIR,prob_0348,SingleEq,L2,81,5,True,3.482,265.5,308.1,0.126,0.573,0.944,6,2025-06-23T00:30:00.563589
cot_dir_0349,COT-DIR,prob_0349,Math23K,L3,131,5,True,3.736,305.2,386.7,0.905,0.829,0.729,8,2025-06-23T00:30:00.563592
cot_dir_0350,COT-DIR,prob_0350,MAWPS,L1,76,1,False,2.159,303.1,383.7,0.341,0.74,0.831,2,2025-06-23T00:30:00.563595
cot_dir_0351,COT-DIR,prob_0351,Math23K,L2,124,4,True,2.187,302.7,375.0,0.2,0.68,0.808,7,2025-06-23T00:30:00.563597
cot_dir_0352,COT-DIR,prob_0352,Math23K,L1,29,2,False,1.552,292.6,348.5,0.713,1.024,0.903,3,2025-06-23T00:30:00.563600
cot_dir_0353,COT-DIR,prob_0353,GSM8K,L3,120,8,True,4.81,355.1,450.3,0.627,0.637,0.825,10,2025-06-23T00:30:00.563603
cot_dir_0354,COT-DIR,prob_0354,MATH,L1,81,1,False,2.486,282.9,366.0,0.768,0.889,0.747,3,2025-06-23T00:30:00.563605
cot_dir_0355,COT-DIR,prob_0355,AddSub,L3,147,4,True,4.393,342.4,409.0,0.336,0.543,0.732,5,2025-06-23T00:30:00.563608
cot_dir_0356,COT-DIR,prob_0356,MATH,L1,129,2,False,1.764,258.9,301.1,0.428,0.895,0.893,5,2025-06-23T00:30:00.563611
cot_dir_0357,COT-DIR,prob_0357,AddSub,L1,131,3,False,1.672,279.2,345.5,0.42,0.889,0.814,5,2025-06-23T00:30:00.563613
cot_dir_0358,COT-DIR,prob_0358,MATH,L2,37,2,True,2.325,277.7,335.8,0.591,0.843,0.778,4,2025-06-23T00:30:00.563616
cot_dir_0359,COT-DIR,prob_0359,SingleEq,L1,58,3,False,2.193,292.2,379.6,0.311,0.733,0.709,5,2025-06-23T00:30:00.563619
cot_dir_0360,COT-DIR,prob_0360,GSM8K,L3,118,5,True,2.88,317.4,368.6,0.643,0.768,0.815,5,2025-06-23T00:30:00.563621
cot_dir_0361,COT-DIR,prob_0361,Math23K,L2,38,5,True,2.431,292.0,331.6,0.57,0.807,0.946,8,2025-06-23T00:30:00.563624
cot_dir_0362,COT-DIR,prob_0362,MATH,L3,78,8,True,4.506,334.6,383.7,0.44,0.587,0.87,10,2025-06-23T00:30:00.563627
cot_dir_0363,COT-DIR,prob_0363,GSM8K,L1,39,1,False,2.689,288.3,319.3,0.2,0.635,0.714,1,2025-06-23T00:30:00.563629
cot_dir_0364,COT-DIR,prob_0364,MATH,L1,119,1,False,2.266,263.1,301.1,0.582,0.865,0.914,4,2025-06-23T00:30:00.563632
cot_dir_0365,COT-DIR,prob_0365,MATH,L1,60,1,False,2.14,294.3,368.5,0.556,0.837,0.81,4,2025-06-23T00:30:00.563635
cot_dir_0366,COT-DIR,prob_0366,AddSub,L2,81,5,True,3.004,289.7,360.0,0.798,0.846,0.82,6,2025-06-23T00:30:00.563637
cot_dir_0367,COT-DIR,prob_0367,Math23K,L1,118,1,False,2.734,300.6,370.5,0.53,0.751,0.905,3,2025-06-23T00:30:00.563640
cot_dir_0368,COT-DIR,prob_0368,GSM8K,L3,149,7,True,2.058,316.0,389.7,0.719,0.895,0.85,7,2025-06-23T00:30:00.563643
cot_dir_0369,COT-DIR,prob_0369,AddSub,L3,111,6,True,3.44,279.0,350.8,0.551,0.73,0.88,8,2025-06-23T00:30:00.563645
cot_dir_0370,COT-DIR,prob_0370,SVAMP,L3,114,8,True,5.344,304.3,362.2,0.562,0.637,0.74,9,2025-06-23T00:30:00.563648
cot_dir_0371,COT-DIR,prob_0371,Math23K,L1,98,2,False,2.542,298.1,369.8,0.252,0.661,0.8,2,2025-06-23T00:30:00.563651
cot_dir_0372,COT-DIR,prob_0372,MAWPS,L1,106,3,False,1.592,292.1,374.0,0.546,0.947,0.772,6,2025-06-23T00:30:00.563653
cot_dir_0373,COT-DIR,prob_0373,Math23K,L1,118,2,False,2.129,284.6,354.5,0.401,0.787,0.833,3,2025-06-23T00:30:00.563656
cot_dir_0374,COT-DIR,prob_0374,Math23K,L1,80,1,False,2.096,276.4,354.6,0.683,0.914,0.854,1,2025-06-23T00:30:00.563658
cot_dir_0375,COT-DIR,prob_0375,MATH,L1,54,2,False,1.641,303.8,343.3,0.259,0.808,0.778,3,2025-06-23T00:30:00.563661
cot_dir_0376,COT-DIR,prob_0376,AddSub,L2,85,3,True,3.491,304.6,374.9,0.597,0.719,0.862,3,2025-06-23T00:30:00.563663
cot_dir_0377,COT-DIR,prob_0377,MATH,L3,38,4,True,2.995,331.7,412.5,0.485,0.684,0.72,6,2025-06-23T00:30:00.563666
cot_dir_0378,COT-DIR,prob_0378,AddSub,L1,71,1,False,2.139,308.3,364.1,0.689,0.877,0.876,2,2025-06-23T00:30:00.563669
cot_dir_0379,COT-DIR,prob_0379,SingleEq,L2,47,3,True,3.34,323.7,384.4,0.532,0.685,0.788,4,2025-06-23T00:30:00.563671
cot_dir_0380,COT-DIR,prob_0380,GSM8K,L3,74,6,True,3.653,330.5,365.1,0.394,0.607,0.877,7,2025-06-23T00:30:00.563674
cot_dir_0381,COT-DIR,prob_0381,Math23K,L3,78,3,True,2.176,308.1,379.6,0.254,0.698,0.848,5,2025-06-23T00:30:00.563676
cot_dir_0382,COT-DIR,prob_0382,SVAMP,L2,82,3,True,2.382,309.1,374.5,0.576,0.799,0.82,6,2025-06-23T00:30:00.563679
cot_dir_0383,COT-DIR,prob_0383,SVAMP,L3,127,7,True,3.885,313.2,349.5,0.64,0.708,0.798,8,2025-06-23T00:30:00.563682
cot_dir_0384,COT-DIR,prob_0384,GSM8K,L2,51,4,True,2.646,288.7,329.5,0.732,0.852,0.847,4,2025-06-23T00:30:00.563684
cot_dir_0385,COT-DIR,prob_0385,SVAMP,L1,58,1,False,1.609,307.0,345.2,0.346,0.848,0.887,1,2025-06-23T00:30:00.563687
cot_dir_0386,COT-DIR,prob_0386,Math23K,L2,27,3,True,2.806,291.0,326.6,0.447,0.72,0.753,4,2025-06-23T00:30:00.563690
cot_dir_0387,COT-DIR,prob_0387,SVAMP,L1,143,3,False,1.648,304.4,335.5,0.805,1.024,0.933,4,2025-06-23T00:30:00.563692
cot_dir_0388,COT-DIR,prob_0388,GSM8K,L1,36,1,False,2.016,272.2,323.2,0.742,0.955,0.772,4,2025-06-23T00:30:00.563695
cot_dir_0389,COT-DIR,prob_0389,SVAMP,L2,128,3,True,3.052,317.6,400.1,0.681,0.77,0.76,3,2025-06-23T00:30:00.563698
cot_dir_0390,COT-DIR,prob_0390,AddSub,L2,150,5,True,3.194,308.3,372.4,0.456,0.678,0.728,7,2025-06-23T00:30:00.563700
cot_dir_0391,COT-DIR,prob_0391,SVAMP,L2,50,2,True,3.096,341.3,434.7,0.71,0.759,0.812,5,2025-06-23T00:30:00.563703
cot_dir_0392,COT-DIR,prob_0392,GSM8K,L1,101,3,False,2.037,265.3,332.3,0.565,0.889,0.939,5,2025-06-23T00:30:00.563706
cot_dir_0393,COT-DIR,prob_0393,SingleEq,L1,114,3,False,1.968,251.4,295.3,0.444,0.871,0.715,3,2025-06-23T00:30:00.563708
cot_dir_0394,COT-DIR,prob_0394,SingleEq,L2,135,5,True,3.014,296.3,356.2,0.508,0.723,0.936,7,2025-06-23T00:30:00.563711
cot_dir_0395,COT-DIR,prob_0395,Math23K,L2,146,2,True,2.513,295.6,361.1,0.717,0.853,0.735,4,2025-06-23T00:30:00.563714
cot_dir_0396,COT-DIR,prob_0396,MATH,L1,86,2,False,1.792,308.4,344.4,0.538,0.879,0.802,3,2025-06-23T00:30:00.563716
cot_dir_0397,COT-DIR,prob_0397,SVAMP,L1,117,2,False,1.845,308.8,345.1,0.546,0.871,0.864,2,2025-06-23T00:30:00.563719
