experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
ird_only_2272,IRD only,prob_7508,MAWPS,L3,138,5,True,3.67,301.2,393.9,0.609,0.139,0.753,10,2025-04-27T01:04:40.436821
wo_mlr_2338,w/o MLR,prob_0300,Math23K,L1,58,2,True,1.968,259.1,361.6,0.75,0.279,0.859,6,2025-04-11T03:48:00.644376
wo_mlr_4360,w/o MLR,prob_2455,SVAMP,L1,55,2,True,1.864,286.0,365.3,0.827,0.489,0.822,4,2025-04-11T10:33:59.660824
cv_only_1881,CV only,prob_2342,MATH,L2,75,5,True,2.254,266.4,347.2,0.589,0.1,0.787,8,2025-04-21T10:59:27.597168
ird_only_0946,IRD only,prob_0709,DIR-MWP-Test,L3,118,6,True,3.645,279.1,330.2,0.485,0.122,0.761,10,2025-04-22T04:43:12.587723
mlr_only_1142,MLR only,prob_4431,SVAMP,L2,80,4,True,2.477,271.2,377.9,0.656,0.212,0.887,8,2025-04-26T09:33:40.710852
wo_cv_0387,w/o CV,prob_8086,MAWPS,L2,83,4,True,3.373,333.9,390.1,0.764,0.288,0.833,7,2025-04-13T01:28:54.566235
wo_ird_1804,w/o IRD,prob_8082,SVAMP,L1,71,1,False,1.807,231.0,275.9,0.822,0.479,0.762,1,2025-04-29T05:00:57.268200
wo_ird_3002,w/o IRD,prob_0466,Math23K,L2,90,5,True,3.572,299.3,345.1,0.843,0.212,0.915,9,2025-04-05T06:50:39.602471
cot-dir_full_4776,COT-DIR (Full),prob_4703,Math23K,L2,110,5,True,4.939,319.4,363.9,0.895,0.215,0.829,16,2025-04-18T09:50:37.433842
wo_cv_1688,w/o CV,prob_1528,ASDiv,L1,56,1,False,1.86,269.0,333.7,0.799,0.395,0.923,1,2025-04-03T08:21:46.699726
ird_only_4442,IRD only,prob_2843,SVAMP,L0,46,2,False,1.0,200,270.4,0.659,0.597,0.715,1,2025-04-09T00:11:17.565858
wo_cv_2573,w/o CV,prob_6983,Math23K,L3,112,5,True,4.382,339.2,411.0,0.68,0.129,0.852,9,2025-04-10T05:44:22.071676
cv_only_2650,CV only,prob_0040,MAWPS,L2,80,4,True,2.13,235.4,285.6,0.746,0.287,0.863,8,2025-04-06T17:38:35.813240
wo_mlr_1332,w/o MLR,prob_6791,MathQA,L2,120,3,True,3.921,312.3,359.2,0.791,0.192,0.933,8,2025-04-24T22:43:33.681177
cot-dir_full_3095,COT-DIR (Full),prob_3638,DIR-MWP-Test,L3,126,6,True,7.214,346.3,401.6,0.68,0.15,0.903,18,2025-04-08T05:17:12.460606
wo_mlr_2556,w/o MLR,prob_4255,MathQA,L3,112,6,True,5.315,348.2,409.9,0.578,0.141,0.935,12,2025-04-09T12:32:13.314834
cot-dir_full_4651,COT-DIR (Full),prob_5737,ASDiv,L0,20,2,False,1.095,236.6,299.7,0.897,0.971,0.844,4,2025-04-21T16:38:27.615781
wo_cv_2244,w/o CV,prob_9540,Math23K,L1,72,3,True,2.252,257.8,328.4,0.689,0.407,0.831,7,2025-04-22T06:49:11.243638
cv_only_2567,CV only,prob_3093,MathQA,L1,45,1,True,0.952,201.3,256.8,0.539,0.412,0.825,1,2025-04-02T20:56:43.552921
cot-dir_full_2193,COT-DIR (Full),prob_9047,SVAMP,L0,44,2,False,1.775,240.5,319.1,0.827,0.65,0.824,5,2025-04-20T23:30:54.255029
cv_only_0261,CV only,prob_6383,SVAMP,L0,17,2,False,0.839,200,235.6,0.736,0.827,0.77,1,2025-04-24T15:34:41.347337
wo_ird_3453,w/o IRD,prob_2249,Math23K,L0,49,2,False,1.011,224.3,254.6,0.698,0.697,0.894,2,2025-04-26T19:02:50.060724
cot-dir_full_1973,COT-DIR (Full),prob_9604,ASDiv,L3,142,8,True,8.385,374.7,495.4,0.742,0.231,0.792,25,2025-04-30T08:07:28.379524
cv_only_1416,CV only,prob_3857,SVAMP,L2,80,3,True,1.732,262.5,347.1,0.668,0.193,0.813,5,2025-04-30T15:35:40.975330
wo_ird_2705,w/o IRD,prob_2607,MATH,L3,122,5,True,5.05,312.7,380.7,0.618,0.115,0.747,11,2025-04-29T00:19:51.825157
wo_cv_4906,w/o CV,prob_6196,MAWPS,L3,135,5,True,4.845,372.8,427.1,0.71,0.165,0.9,11,2025-04-29T09:15:40.249026
cot-dir_full_3751,COT-DIR (Full),prob_9138,MATH,L3,144,7,True,7.966,351.1,440.5,0.693,0.265,0.949,21,2025-04-19T10:38:56.625964
cv_only_2070,CV only,prob_3879,MATH,L1,43,2,False,1.259,233.9,269.4,0.53,0.366,0.751,2,2025-04-17T20:50:20.701509
wo_cv_3436,w/o CV,prob_5432,MAWPS,L2,90,3,True,2.76,323.6,432.4,0.787,0.281,0.928,5,2025-04-26T15:23:57.282154
wo_cv_3100,w/o CV,prob_4445,MAWPS,L2,95,5,True,3.622,321.9,365.4,0.73,0.191,0.933,10,2025-04-13T12:41:48.067347
ird_only_2330,IRD only,prob_1788,GSM8K,L1,80,1,False,1.383,208.6,275.3,0.568,0.223,0.737,1,2025-04-14T10:28:22.822381
wo_ird_3557,w/o IRD,prob_5261,DIR-MWP-Test,L1,49,2,True,1.63,271.2,305.2,0.669,0.409,0.82,3,2025-04-30T08:42:21.674944
cot-dir_full_0302,COT-DIR (Full),prob_3171,MATH,L0,31,1,False,1.36,265.6,320.6,0.793,0.718,0.759,2,2025-04-19T14:03:04.894384
ird_only_3931,IRD only,prob_7801,Math23K,L0,42,2,False,0.864,200,273.4,0.657,0.717,0.927,3,2025-04-04T05:35:47.080006
wo_ird_2064,w/o IRD,prob_2839,SVAMP,L1,71,1,True,1.873,237.0,288.5,0.793,0.281,0.805,1,2025-04-09T15:03:56.472965
mlr_only_2448,MLR only,prob_4369,GSM8K,L0,44,2,False,0.772,215.1,242.8,0.821,1.039,0.741,1,2025-04-23T15:20:58.910218
wo_mlr_4349,w/o MLR,prob_9857,ASDiv,L2,116,5,True,4.179,318.2,398.7,0.8,0.15,0.814,9,2025-04-30T11:10:33.056413
mlr_only_3862,MLR only,prob_8691,MAWPS,L1,45,2,False,1.574,229.8,260.0,0.667,0.418,0.748,1,2025-04-03T00:15:17.075833
wo_ird_2476,w/o IRD,prob_6860,MATH,L2,99,4,True,3.618,269.7,322.1,0.687,0.239,0.808,7,2025-04-26T16:16:16.567665
wo_ird_1491,w/o IRD,prob_1433,ASDiv,L2,116,5,True,4.08,287.7,328.8,0.666,0.1,0.784,10,2025-04-16T12:38:59.613248
wo_mlr_3838,w/o MLR,prob_4848,SVAMP,L0,18,1,False,1.008,243.4,311.8,0.811,0.797,0.846,2,2025-04-03T02:57:41.092550
ird_only_1788,IRD only,prob_2099,Math23K,L0,36,1,False,0.566,200,279.9,0.662,1.087,0.7,2,2025-04-03T09:55:52.803318
wo_cv_2826,w/o CV,prob_8251,DIR-MWP-Test,L0,33,1,False,1.25,249.3,345.3,0.812,0.585,0.728,1,2025-04-21T10:40:00.125832
cv_only_2195,CV only,prob_5085,ASDiv,L1,42,3,False,0.957,212.8,276.2,0.729,0.601,0.89,3,2025-04-27T08:33:23.512226
mlr_only_0699,MLR only,prob_2267,GSM8K,L1,43,3,True,1.552,259.0,353.6,0.594,0.318,0.9,6,2025-04-15T21:00:46.674031
mlr_only_3457,MLR only,prob_1880,Math23K,L0,31,2,False,0.878,213.1,239.4,0.79,0.759,0.759,1,2025-04-12T02:40:59.916840
wo_mlr_1247,w/o MLR,prob_9583,Math23K,L2,91,4,True,3.548,288.0,370.7,0.728,0.1,0.708,8,2025-04-08T03:16:10.625592
ird_only_0245,IRD only,prob_5781,DIR-MWP-Test,L3,131,5,True,3.399,306.9,351.7,0.521,0.1,0.92,7,2025-04-04T22:50:03.257513
ird_only_2017,IRD only,prob_1922,GSM8K,L0,41,1,False,0.563,200,262.0,0.754,1.149,0.841,2,2025-04-15T21:32:11.339485
wo_ird_1363,w/o IRD,prob_2692,Math23K,L2,87,3,True,3.242,300.0,392.2,0.668,0.1,0.713,6,2025-04-05T23:40:41.411889
wo_ird_4164,w/o IRD,prob_8724,ASDiv,L2,92,5,True,3.93,278.2,334.7,0.802,0.145,0.901,9,2025-04-21T08:58:51.486920
ird_only_1567,IRD only,prob_2752,MathQA,L1,80,2,True,1.441,223.4,297.9,0.704,0.413,0.741,5,2025-04-29T08:12:41.849878
mlr_only_0424,MLR only,prob_7594,MATH,L2,108,3,True,2.566,281.9,390.1,0.759,0.184,0.872,5,2025-04-08T11:34:42.691421
wo_cv_2472,w/o CV,prob_0951,GSM8K,L1,41,1,False,1.537,299.6,365.6,0.69,0.526,0.925,1,2025-04-12T13:34:00.054019
cot-dir_full_4740,COT-DIR (Full),prob_8850,SVAMP,L0,28,2,False,1.637,257.0,290.4,0.94,0.709,0.902,4,2025-04-28T14:50:36.294045
mlr_only_1372,MLR only,prob_5767,MATH,L2,108,4,True,2.994,272.3,366.1,0.753,0.121,0.927,8,2025-04-18T00:40:25.805203
cv_only_1588,CV only,prob_9081,MATH,L2,106,5,True,2.583,243.3,282.5,0.688,0.201,0.882,9,2025-04-25T10:33:11.260003
wo_mlr_4519,w/o MLR,prob_0515,MathQA,L0,16,1,False,0.983,234.2,307.9,0.731,0.721,0.747,2,2025-04-29T12:22:57.171284
wo_mlr_2431,w/o MLR,prob_9080,DIR-MWP-Test,L0,26,1,False,1.043,250.6,312.5,0.853,0.873,0.751,1,2025-04-18T23:32:25.419620
wo_ird_3610,w/o IRD,prob_1395,SVAMP,L0,23,1,False,0.856,233.7,308.2,0.81,0.833,0.738,1,2025-04-29T20:23:04.842959
wo_mlr_3028,w/o MLR,prob_5728,Math23K,L3,133,8,True,7.076,349.6,419.2,0.604,0.1,0.764,15,2025-04-15T18:03:48.475866
mlr_only_1352,MLR only,prob_1925,ASDiv,L0,43,2,False,1.196,201.2,272.7,0.72,0.51,0.825,3,2025-04-23T06:10:37.303046
wo_mlr_2459,w/o MLR,prob_2745,MathQA,L2,115,3,True,3.385,306.4,382.0,0.846,0.143,0.889,8,2025-04-21T04:33:01.699135
ird_only_3925,IRD only,prob_9058,MATH,L3,123,6,True,3.898,305.9,359.0,0.574,0.134,0.935,10,2025-04-19T16:24:00.533291
mlr_only_0677,MLR only,prob_3242,MAWPS,L0,25,2,False,0.923,206.6,287.0,0.714,0.733,0.817,3,2025-04-10T08:55:32.534295
cot-dir_full_3282,COT-DIR (Full),prob_9995,ASDiv,L1,74,1,False,2.137,297.2,363.5,0.706,0.391,0.905,3,2025-04-10T02:16:28.124610
wo_cv_0549,w/o CV,prob_8794,SVAMP,L2,77,5,True,3.552,320.0,409.8,0.861,0.185,0.871,12,2025-04-17T14:50:56.598456
mlr_only_4388,MLR only,prob_0496,SVAMP,L3,115,5,True,3.583,292.6,354.7,0.578,0.146,0.753,10,2025-04-13T04:04:00.774292
ird_only_1256,IRD only,prob_8766,SVAMP,L3,142,8,True,4.499,293.9,358.3,0.453,0.1,0.8,13,2025-04-26T01:06:24.327276
wo_mlr_2125,w/o MLR,prob_2778,GSM8K,L3,120,7,True,6.15,346.3,439.5,0.685,0.1,0.787,15,2025-04-19T22:10:45.603051
wo_ird_3391,w/o IRD,prob_6926,MathQA,L0,23,1,False,0.761,241.3,284.0,0.793,0.986,0.702,1,2025-04-01T00:05:02.063370
cot-dir_full_0314,COT-DIR (Full),prob_5615,DIR-MWP-Test,L3,130,6,True,7.159,351.1,447.6,0.676,0.248,0.856,19,2025-04-06T00:45:34.650531
wo_mlr_1375,w/o MLR,prob_0817,DIR-MWP-Test,L0,47,2,False,1.377,250.3,334.1,0.707,0.465,0.928,3,2025-04-22T03:46:18.199071
mlr_only_2146,MLR only,prob_5688,GSM8K,L1,60,2,True,1.3,240.3,274.7,0.633,0.34,0.863,2,2025-04-25T23:54:16.278687
mlr_only_1976,MLR only,prob_3242,DIR-MWP-Test,L0,18,2,False,0.762,217.9,299.4,0.799,0.902,0.836,1,2025-04-18T16:26:58.533635
cv_only_1698,CV only,prob_1643,SVAMP,L1,46,3,True,1.289,200,223.1,0.585,0.42,0.727,3,2025-04-03T05:36:50.717061
cv_only_2980,CV only,prob_9522,MATH,L0,21,1,False,0.802,203.3,268.2,0.662,0.739,0.716,1,2025-04-22T09:29:18.487175
cv_only_4739,CV only,prob_0193,MATH,L3,126,6,True,3.272,298.5,341.6,0.574,0.1,0.925,11,2025-04-21T10:52:02.073489
mlr_only_4574,MLR only,prob_4655,MathQA,L0,37,1,False,0.861,215.6,258.9,0.8,0.787,0.864,2,2025-04-23T03:28:19.522485
wo_ird_1872,w/o IRD,prob_3044,DIR-MWP-Test,L2,75,3,True,2.637,314.3,416.2,0.714,0.19,0.851,8,2025-04-30T12:49:26.689607
cot-dir_full_3028,COT-DIR (Full),prob_2426,MathQA,L3,125,8,True,7.949,372.6,513.3,0.716,0.181,0.711,24,2025-04-09T05:24:50.032571
ird_only_1158,IRD only,prob_5392,Math23K,L3,110,5,True,3.325,269.9,315.8,0.529,0.1,0.881,7,2025-04-01T12:29:18.730082
mlr_only_3588,MLR only,prob_8722,DIR-MWP-Test,L0,47,1,False,0.988,200,265.1,0.787,0.666,0.735,1,2025-04-05T10:27:16.922422
wo_cv_1742,w/o CV,prob_9394,SVAMP,L1,44,1,False,1.603,292.4,348.2,0.787,0.492,0.902,1,2025-04-10T00:43:44.116889
wo_mlr_1458,w/o MLR,prob_6375,MAWPS,L0,41,2,False,1.286,218.4,257.5,0.737,0.512,0.846,3,2025-04-27T03:03:09.611441
wo_cv_3000,w/o CV,prob_4996,MAWPS,L2,114,5,True,3.761,315.4,397.6,0.824,0.24,0.791,11,2025-04-03T07:10:32.393458
cot-dir_full_3616,COT-DIR (Full),prob_2461,MathQA,L0,16,1,False,1.317,223.3,249.1,0.789,0.727,0.733,1,2025-04-02T15:26:56.233675
mlr_only_3182,MLR only,prob_0302,SVAMP,L0,47,2,False,0.928,218.7,274.3,0.729,0.732,0.869,3,2025-04-25T04:08:20.462101
cv_only_3420,CV only,prob_6513,SVAMP,L2,104,4,True,2.075,267.4,369.4,0.672,0.177,0.842,5,2025-04-20T08:45:51.394292
mlr_only_3267,MLR only,prob_5532,GSM8K,L1,73,1,False,1.439,241.8,328.8,0.717,0.451,0.829,1,2025-04-22T22:17:57.170239
mlr_only_4282,MLR only,prob_5386,GSM8K,L3,125,6,True,4.557,321.6,397.0,0.655,0.1,0.793,11,2025-04-23T20:57:05.640110
ird_only_1230,IRD only,prob_2442,Math23K,L1,57,2,False,1.015,238.8,284.3,0.651,0.458,0.894,1,2025-04-25T09:54:39.986268
cot-dir_full_3197,COT-DIR (Full),prob_8018,GSM8K,L0,25,2,False,1.524,233.5,257.3,0.825,0.553,0.872,2,2025-04-04T23:42:37.466232
wo_mlr_3773,w/o MLR,prob_5898,MAWPS,L3,111,8,True,6.279,359.2,413.9,0.667,0.1,0.813,18,2025-04-17T08:09:58.598971
cot-dir_full_3370,COT-DIR (Full),prob_5964,Math23K,L3,138,7,True,8.16,370.1,472.7,0.762,0.223,0.749,23,2025-04-26T15:57:49.452107
mlr_only_4957,MLR only,prob_6794,GSM8K,L1,63,3,False,1.685,242.8,335.4,0.782,0.298,0.75,3,2025-04-03T08:47:57.780406
ird_only_1508,IRD only,prob_2411,MAWPS,L0,50,1,False,1.002,200,223.1,0.744,0.566,0.779,1,2025-04-30T17:26:30.205944
cv_only_1237,CV only,prob_1355,MAWPS,L3,134,7,True,3.812,253.1,353.5,0.546,0.1,0.818,11,2025-04-15T22:02:20.150703
wo_cv_3086,w/o CV,prob_1561,MATH,L3,132,7,True,5.926,366.6,420.4,0.646,0.1,0.804,14,2025-04-17T21:21:24.050256
wo_mlr_2785,w/o MLR,prob_1931,MAWPS,L3,147,7,True,7.065,335.2,404.4,0.755,0.102,0.717,15,2025-04-27T13:16:46.696340
cot-dir_full_4214,COT-DIR (Full),prob_7407,GSM8K,L2,90,3,True,3.689,308.8,399.0,0.888,0.282,0.836,11,2025-04-01T01:11:02.574472
cv_only_2439,CV only,prob_6420,Math23K,L1,45,3,False,1.04,212.1,263.6,0.585,0.526,0.915,3,2025-04-25T22:26:35.782817
wo_mlr_4845,w/o MLR,prob_1637,MAWPS,L1,75,2,False,2.124,260.2,321.6,0.844,0.409,0.86,4,2025-04-18T03:57:26.395210
wo_mlr_2889,w/o MLR,prob_6966,DIR-MWP-Test,L0,48,2,False,1.144,234.8,328.3,0.732,0.594,0.767,4,2025-04-22T03:10:07.927393
wo_cv_4830,w/o CV,prob_6005,SVAMP,L1,47,3,False,1.882,256.7,339.4,0.812,0.435,0.807,2,2025-04-24T02:47:55.449491
cot-dir_full_2033,COT-DIR (Full),prob_9890,MathQA,L2,119,3,True,4.262,319.3,361.4,0.927,0.256,0.702,10,2025-04-06T16:29:03.469815
wo_mlr_3368,w/o MLR,prob_7975,SVAMP,L1,42,3,True,1.914,240.0,264.4,0.726,0.445,0.743,6,2025-04-11T06:50:00.919263
wo_ird_0782,w/o IRD,prob_9753,Math23K,L1,59,3,False,1.994,243.5,302.6,0.697,0.212,0.85,5,2025-04-12T19:12:26.981220
wo_mlr_1428,w/o MLR,prob_0480,MathQA,L2,102,5,True,3.831,282.0,340.1,0.746,0.181,0.778,9,2025-04-06T17:36:26.788588
wo_mlr_2543,w/o MLR,prob_8015,Math23K,L1,66,3,False,2.496,261.2,317.7,0.737,0.248,0.72,2,2025-04-09T06:11:04.064282
mlr_only_4887,MLR only,prob_8025,DIR-MWP-Test,L0,35,1,False,0.853,224.0,305.3,0.642,0.613,0.844,1,2025-04-02T04:39:43.461179
wo_cv_2555,w/o CV,prob_4844,GSM8K,L3,143,8,True,6.608,342.9,389.8,0.667,0.166,0.906,18,2025-04-21T09:42:38.874710
wo_cv_0967,w/o CV,prob_0559,Math23K,L1,72,2,True,1.918,284.8,367.8,0.683,0.331,0.798,4,2025-04-27T16:58:43.366213
ird_only_2169,IRD only,prob_0504,GSM8K,L3,128,6,True,3.815,270.8,367.1,0.61,0.1,0.778,11,2025-04-17T03:53:48.567467
mlr_only_4724,MLR only,prob_0199,ASDiv,L1,69,2,False,1.744,257.8,316.3,0.633,0.301,0.769,1,2025-04-25T09:39:40.069086
cv_only_0700,CV only,prob_5182,ASDiv,L2,72,3,True,1.804,243.6,337.7,0.667,0.173,0.774,6,2025-04-29T14:33:06.156380
wo_cv_3429,w/o CV,prob_7737,SVAMP,L2,97,4,True,3.303,319.6,366.1,0.83,0.172,0.829,7,2025-04-10T14:38:45.536529
ird_only_3765,IRD only,prob_7121,GSM8K,L0,28,2,False,0.952,216.5,301.8,0.724,0.57,0.722,2,2025-04-09T22:08:04.048222
wo_cv_2115,w/o CV,prob_2176,ASDiv,L2,103,3,True,3.236,323.3,418.1,0.806,0.18,0.732,5,2025-04-26T08:26:40.393846
wo_mlr_1490,w/o MLR,prob_9670,DIR-MWP-Test,L2,112,5,True,3.915,323.7,418.2,0.816,0.15,0.868,10,2025-04-10T20:24:34.124507
wo_ird_4025,w/o IRD,prob_4157,ASDiv,L1,75,3,True,2.351,232.9,323.5,0.673,0.315,0.877,6,2025-04-28T23:02:06.569294
cv_only_2152,CV only,prob_2017,GSM8K,L1,70,3,False,1.345,215.4,240.3,0.684,0.335,0.779,3,2025-04-16T00:50:29.710461
wo_ird_4552,w/o IRD,prob_6693,MAWPS,L1,54,3,True,1.915,279.6,390.9,0.632,0.332,0.802,7,2025-04-01T06:31:01.781579
mlr_only_3213,MLR only,prob_7584,MathQA,L0,32,2,False,1.099,200,278.9,0.718,0.583,0.895,1,2025-04-24T18:30:51.385883
ird_only_2586,IRD only,prob_3696,ASDiv,L2,111,4,True,2.308,233.2,303.9,0.732,0.177,0.844,8,2025-04-07T13:04:24.472801
cot-dir_full_3512,COT-DIR (Full),prob_6393,Math23K,L0,19,1,False,1.056,252.8,287.4,0.896,0.939,0.906,2,2025-04-30T10:51:11.336857
wo_cv_3566,w/o CV,prob_6101,MathQA,L3,118,5,True,4.642,370.4,432.7,0.687,0.139,0.897,12,2025-04-07T22:25:59.658738
wo_cv_1987,w/o CV,prob_3137,Math23K,L3,121,8,True,5.956,347.8,403.4,0.738,0.1,0.799,16,2025-04-28T23:29:44.846748
cot-dir_full_3271,COT-DIR (Full),prob_2173,SVAMP,L0,18,2,False,1.292,240.8,333.8,0.774,0.798,0.852,3,2025-04-23T07:14:06.994738
wo_mlr_3075,w/o MLR,prob_8235,DIR-MWP-Test,L2,115,5,True,4.167,311.2,433.6,0.7,0.1,0.9,9,2025-04-05T21:27:29.437501
wo_ird_0812,w/o IRD,prob_8788,MATH,L0,35,2,False,1.228,200,227.3,0.683,0.557,0.801,1,2025-04-11T07:02:26.256331
ird_only_2128,IRD only,prob_2034,DIR-MWP-Test,L0,41,2,False,0.605,215.4,240.5,0.623,0.929,0.914,2,2025-04-30T13:51:21.504407
cv_only_4851,CV only,prob_6503,Math23K,L3,105,7,True,3.484,290.2,399.8,0.61,0.1,0.944,13,2025-04-10T01:29:06.280071
wo_mlr_0989,w/o MLR,prob_6732,ASDiv,L2,90,4,True,3.464,288.7,320.3,0.847,0.197,0.767,7,2025-04-11T12:36:30.062166
mlr_only_2711,MLR only,prob_2971,MathQA,L1,51,1,True,1.44,247.6,296.5,0.685,0.32,0.721,2,2025-04-21T01:36:01.650795
wo_ird_0009,w/o IRD,prob_6675,GSM8K,L2,103,5,True,3.87,302.7,368.4,0.802,0.25,0.862,12,2025-04-04T02:24:26.729070
wo_ird_4206,w/o IRD,prob_9247,GSM8K,L3,142,5,True,5.475,330.0,401.5,0.6,0.1,0.928,12,2025-04-26T18:25:14.794356
mlr_only_1239,MLR only,prob_6163,MATH,L3,101,6,True,4.087,292.3,370.4,0.551,0.1,0.788,8,2025-04-22T22:26:54.296823
mlr_only_2437,MLR only,prob_1410,MAWPS,L0,18,1,False,0.583,200,226.0,0.653,1.045,0.947,1,2025-04-02T14:43:49.900106
wo_ird_2654,w/o IRD,prob_0596,GSM8K,L3,113,5,True,4.7,312.1,389.9,0.544,0.1,0.731,10,2025-04-07T19:13:06.213842
cot-dir_full_4378,COT-DIR (Full),prob_4895,MathQA,L3,101,7,True,7.1,346.1,448.0,0.766,0.211,0.943,23,2025-04-05T22:20:39.579194
cot-dir_full_3748,COT-DIR (Full),prob_9768,ASDiv,L2,74,3,True,3.911,318.0,421.7,0.906,0.317,0.893,8,2025-04-12T12:01:42.298015
cot-dir_full_2371,COT-DIR (Full),prob_0254,GSM8K,L0,42,1,False,1.221,249.1,316.3,0.8,0.791,0.886,1,2025-04-16T01:37:07.465971
cot-dir_full_0924,COT-DIR (Full),prob_4927,GSM8K,L3,101,5,True,5.956,392.1,443.1,0.708,0.191,0.777,14,2025-04-14T00:35:13.909679
cot-dir_full_3606,COT-DIR (Full),prob_9323,DIR-MWP-Test,L0,50,1,False,1.209,260.5,299.1,0.92,0.922,0.868,3,2025-04-20T22:54:32.515787
wo_ird_4093,w/o IRD,prob_5146,MATH,L0,49,1,False,1.361,220.8,273.2,0.682,0.523,0.916,1,2025-04-02T00:23:11.006042
cot-dir_full_3656,COT-DIR (Full),prob_3758,MAWPS,L2,78,5,True,4.585,328.7,440.2,0.911,0.258,0.78,14,2025-04-27T13:02:26.963258
cot-dir_full_4326,COT-DIR (Full),prob_5360,Math23K,L1,54,3,False,2.601,264.9,322.7,0.81,0.358,0.814,3,2025-04-18T10:28:37.547526
cot-dir_full_1008,COT-DIR (Full),prob_7609,DIR-MWP-Test,L2,104,5,True,4.989,304.1,366.7,0.772,0.248,0.815,17,2025-04-14T21:48:33.039962
cv_only_3102,CV only,prob_8551,MAWPS,L2,108,4,True,2.376,233.7,265.5,0.611,0.119,0.731,6,2025-04-08T21:02:47.332585
mlr_only_4564,MLR only,prob_8904,Math23K,L2,96,5,True,3.125,266.0,352.5,0.813,0.161,0.722,10,2025-04-26T13:38:04.325384
mlr_only_2750,MLR only,prob_5135,MathQA,L2,90,5,True,2.547,258.6,338.3,0.769,0.158,0.735,7,2025-04-08T22:42:13.688986
wo_ird_2836,w/o IRD,prob_3356,MATH,L3,122,6,True,5.305,329.9,455.3,0.57,0.1,0.765,11,2025-04-12T04:01:28.468680
ird_only_4992,IRD only,prob_1501,SVAMP,L1,46,3,True,1.278,244.3,341.8,0.677,0.366,0.943,5,2025-04-23T03:04:51.472627
cot-dir_full_3181,COT-DIR (Full),prob_2577,MAWPS,L3,111,7,True,7.217,381.4,485.5,0.779,0.281,0.887,20,2025-04-23T23:37:47.464936
wo_ird_4772,w/o IRD,prob_2546,MathQA,L1,57,3,True,2.279,272.4,340.4,0.752,0.322,0.873,8,2025-04-25T02:54:02.230103
wo_cv_4849,w/o CV,prob_2677,MAWPS,L3,116,8,True,6.033,373.3,453.3,0.681,0.181,0.869,15,2025-04-29T01:35:23.621778
wo_cv_1603,w/o CV,prob_1404,Math23K,L1,60,2,True,1.777,300.0,349.5,0.765,0.388,0.829,3,2025-04-18T15:19:19.065777
cv_only_1916,CV only,prob_3811,GSM8K,L1,65,1,True,0.955,200,262.7,0.68,0.551,0.916,1,2025-04-01T19:13:48.209353
wo_mlr_0776,w/o MLR,prob_4324,MAWPS,L0,19,1,False,1.121,221.6,287.4,0.87,0.842,0.71,3,2025-04-03T05:48:32.162322
wo_cv_0243,w/o CV,prob_7075,MAWPS,L3,129,5,True,4.678,361.4,410.6,0.683,0.265,0.888,12,2025-04-08T00:57:36.298130
wo_mlr_4285,w/o MLR,prob_5633,Math23K,L0,50,2,False,1.17,209.3,272.8,0.809,0.701,0.816,2,2025-04-03T11:02:56.399196
wo_ird_2024,w/o IRD,prob_7186,GSM8K,L1,45,3,True,2.197,261.5,325.5,0.718,0.371,0.736,8,2025-04-07T08:16:11.442725
mlr_only_1357,MLR only,prob_6825,MAWPS,L2,85,5,True,2.889,271.8,322.8,0.726,0.188,0.845,10,2025-04-03T12:28:05.253984
wo_mlr_0261,w/o MLR,prob_8631,MATH,L1,71,2,False,2.146,242.9,321.2,0.764,0.254,0.713,2,2025-04-25T05:34:04.726627
wo_ird_4786,w/o IRD,prob_1807,GSM8K,L3,116,6,True,5.127,327.6,439.9,0.588,0.1,0.857,12,2025-04-27T12:56:18.144194
wo_cv_2476,w/o CV,prob_9422,MAWPS,L3,117,6,True,5.14,344.8,451.1,0.755,0.1,0.867,13,2025-04-19T16:14:21.049464
mlr_only_1240,MLR only,prob_5046,DIR-MWP-Test,L3,144,7,True,4.829,311.4,347.4,0.607,0.14,0.78,10,2025-04-20T02:06:26.791792
cv_only_4570,CV only,prob_8869,GSM8K,L2,98,3,True,2.08,231.9,262.7,0.726,0.156,0.874,3,2025-04-25T11:42:51.426530
mlr_only_1378,MLR only,prob_6924,DIR-MWP-Test,L2,120,5,True,3.246,297.5,377.6,0.681,0.16,0.719,10,2025-04-17T06:44:38.743848
cot-dir_full_3180,COT-DIR (Full),prob_8865,ASDiv,L2,114,4,True,4.868,304.2,416.2,0.888,0.339,0.743,13,2025-04-02T06:00:01.258026
cot-dir_full_0891,COT-DIR (Full),prob_1145,MathQA,L3,115,6,True,6.827,349.6,447.9,0.827,0.187,0.93,18,2025-04-08T08:18:06.072693
mlr_only_2327,MLR only,prob_5286,Math23K,L0,19,2,False,0.681,216.5,301.8,0.703,1.04,0.901,1,2025-04-06T13:44:17.595511
wo_ird_4203,w/o IRD,prob_8044,ASDiv,L3,113,6,True,5.272,313.7,352.0,0.529,0.1,0.761,12,2025-04-23T18:34:50.632146
wo_cv_3105,w/o CV,prob_4460,MAWPS,L1,46,1,False,1.569,271.5,359.9,0.764,0.485,0.783,3,2025-04-25T15:55:51.588631
