experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
ird__cv_6080,IRD + CV,prob_7882,DIR-MWP-Test,L2,97,3,True,2.473,361.1,525.4,0.834,0.491,0.807,11,2025-06-18T08:24:25.128503
mlr__cv_3358,MLR + CV,prob_4921,Math23K,L3,115,9,True,6.156,418.7,535.3,0.579,0.205,0.791,38,2025-06-07T20:00:38.708930
ird__mlr__cv_6453,IRD + MLR + CV,prob_6770,MATH,L2,88,5,True,4.703,439.4,581.3,0.761,0.306,0.704,21,2025-06-20T16:23:41.855003
mlr__cv_0706,MLR + CV,prob_2566,Math23K,L0,40,2,False,0.938,244.7,309.2,0.915,1.031,0.892,1,2025-06-27T06:21:42.406024
ird__mlr_5430,IRD + MLR,prob_1208,ASDiv,L3,162,7,True,6.55,480.6,641.6,0.656,0.28,0.818,30,2025-07-03T08:44:13.565236
ird__cv_0988,IRD + CV,prob_0342,GSM8K,L3,117,9,True,5.914,454.0,663.2,0.632,0.212,0.897,35,2025-06-11T12:08:02.380103
ird__cv_4641,IRD + CV,prob_6440,MAWPS,L2,107,4,True,3.007,339.0,487.5,0.84,0.432,0.861,10,2025-06-13T20:17:32.706188
ird__mlr__cv_0731,IRD + MLR + CV,prob_7392,ASDiv,L2,97,3,True,4.13,394.6,514.2,0.852,0.36,0.883,11,2025-06-06T09:48:55.273960
ird__mlr__cv_6554,IRD + MLR + CV,prob_1351,MathQA,L0,35,2,False,1.563,282.7,368.8,0.905,0.721,0.773,5,2025-06-09T17:09:01.007070
ird__cv_5700,IRD + CV,prob_4383,MATH,L2,90,6,True,3.823,377.7,525.1,0.769,0.24,0.78,16,2025-06-07T23:15:07.889079
mlr__cv_3643,MLR + CV,prob_1662,MathQA,L1,57,3,False,1.874,265.2,374.4,0.864,0.595,0.712,4,2025-06-21T19:26:44.956056
mlr__cv_6834,MLR + CV,prob_4212,Math23K,L1,60,4,False,1.751,294.1,391.2,0.774,0.559,0.913,4,2025-07-08T08:23:24.490395
mlr__cv_4387,MLR + CV,prob_2652,SVAMP,L0,49,2,False,1.086,236.0,324.4,0.852,0.824,0.763,4,2025-07-02T04:19:02.204014
ird__mlr__cv_6917,IRD + MLR + CV,prob_3909,MATH,L0,42,2,True,1.359,300.2,394.8,0.829,0.725,0.752,5,2025-07-07T00:20:49.159787
ird__mlr__cv_5901,IRD + MLR + CV,prob_1503,ASDiv,L0,38,2,False,1.786,312.5,367.9,0.853,0.489,0.844,4,2025-07-07T19:23:55.645924
ird__cv_5600,IRD + CV,prob_9147,MATH,L1,52,4,False,1.603,266.8,390.3,0.748,0.522,0.815,2,2025-06-27T00:07:46.169024
ird__mlr__cv_5093,IRD + MLR + CV,prob_0806,MathQA,L0,31,2,False,1.719,302.9,369.0,0.923,0.671,0.769,3,2025-06-23T09:55:49.687842
ird__cv_3034,IRD + CV,prob_5296,MathQA,L1,90,3,False,2.328,303.2,389.6,0.793,0.391,0.853,2,2025-06-24T22:30:10.051001
ird__mlr__cv_4994,IRD + MLR + CV,prob_4692,GSM8K,L1,71,4,True,2.553,353.7,472.9,0.867,0.424,0.885,13,2025-06-06T22:23:32.186307
ird__cv_4655,IRD + CV,prob_9673,MAWPS,L0,35,2,True,0.959,257.7,355.8,0.917,1.098,0.895,1,2025-06-09T23:34:45.317214
ird__mlr_6146,IRD + MLR,prob_5558,SVAMP,L1,50,2,True,1.443,280.8,406.8,0.884,0.741,0.768,5,2025-06-14T17:37:19.984272
mlr__cv_4470,MLR + CV,prob_1023,MathQA,L1,86,4,False,1.983,261.6,336.0,0.757,0.537,0.899,8,2025-06-23T15:48:43.482942
mlr__cv_0632,MLR + CV,prob_0779,SVAMP,L0,59,2,False,1.111,254.4,300.6,0.847,0.936,0.843,2,2025-06-10T23:04:05.729535
ird__mlr__cv_4477,IRD + MLR + CV,prob_1221,SVAMP,L2,105,3,True,4.2,405.7,535.5,0.757,0.191,0.776,10,2025-06-15T18:56:04.998894
ird__mlr_5678,IRD + MLR,prob_3577,Math23K,L0,45,2,False,1.102,242.4,358.6,0.853,0.876,0.828,1,2025-06-16T02:33:31.579302
ird__cv_2339,IRD + CV,prob_7841,MAWPS,L0,38,2,False,1.529,251.8,348.9,0.886,0.733,0.8,1,2025-06-26T18:55:22.031312
ird__mlr_4426,IRD + MLR,prob_1249,ASDiv,L1,52,2,True,2.034,282.4,394.8,0.823,0.534,0.906,7,2025-06-25T08:42:26.543722
ird__cv_0516,IRD + CV,prob_6268,DIR-MWP-Test,L2,109,4,True,2.989,368.0,482.0,0.771,0.378,0.781,10,2025-06-14T10:58:38.249915
mlr__cv_0607,MLR + CV,prob_9579,ASDiv,L2,91,6,True,3.718,323.5,388.5,0.773,0.267,0.896,21,2025-06-16T01:39:07.618868
ird__mlr__cv_4530,IRD + MLR + CV,prob_5275,MathQA,L0,25,1,True,1.615,323.3,395.9,0.855,0.542,0.725,1,2025-06-26T08:52:54.120896
ird__cv_3067,IRD + CV,prob_6394,MathQA,L1,52,4,False,1.579,272.6,368.3,0.821,0.564,0.826,2,2025-07-01T13:59:23.101314
ird__mlr_3172,IRD + MLR,prob_11915,MATH,L2,99,4,True,2.928,396.4,576.4,0.716,0.408,0.733,17,2025-07-05T10:06:52.524078
mlr__cv_4914,MLR + CV,prob_9387,DIR-MWP-Test,L0,33,1,False,0.891,238.2,343.1,0.913,1.072,0.817,1,2025-07-07T15:05:41.339577
ird__mlr_6663,IRD + MLR,prob_5678,ASDiv,L3,167,5,True,5.494,490.5,652.9,0.63,0.25,0.89,25,2025-06-28T20:30:42.664483
ird__mlr_1157,IRD + MLR,prob_4456,Math23K,L1,51,3,True,1.422,283.6,336.9,0.82,0.652,0.891,8,2025-06-29T08:39:45.450586
ird__cv_2946,IRD + CV,prob_2251,Math23K,L1,86,4,True,1.761,289.8,401.9,0.785,0.564,0.926,7,2025-06-05T03:09:09.206579
ird__cv_5919,IRD + CV,prob_1011,MAWPS,L0,39,2,False,1.521,244.1,351.5,0.92,0.654,0.89,2,2025-06-28T00:53:57.620690
ird__cv_3270,IRD + CV,prob_4661,SVAMP,L0,50,2,False,1.017,276.8,403.5,0.934,1.059,0.8,3,2025-07-08T16:29:34.357548
ird__mlr_2311,IRD + MLR,prob_6816,MathQA,L2,112,5,True,3.406,379.3,527.3,0.785,0.326,0.744,19,2025-06-19T23:06:57.358894
ird__mlr__cv_3934,IRD + MLR + CV,prob_1665,Math23K,L1,83,2,False,2.014,317.5,405.8,0.832,0.462,0.853,6,2025-06-29T16:17:42.978475
ird__cv_6990,IRD + CV,prob_4427,MathQA,L0,39,2,False,1.388,279.2,327.0,0.821,0.723,0.784,1,2025-06-17T09:58:56.554975
ird__cv_6547,IRD + CV,prob_2666,DIR-MWP-Test,L3,122,8,True,5.516,434.6,561.6,0.675,0.198,0.761,35,2025-06-06T02:44:45.385107
ird__mlr_5633,IRD + MLR,prob_5291,MAWPS,L0,45,2,False,1.178,278.8,342.5,0.791,0.748,0.731,4,2025-06-19T07:50:32.922222
ird__mlr__cv_4299,IRD + MLR + CV,prob_6505,SVAMP,L1,54,4,True,2.729,370.3,492.9,0.819,0.309,0.938,15,2025-06-11T12:00:03.476440
ird__mlr__cv_0780,IRD + MLR + CV,prob_10499,DIR-MWP-Test,L0,30,2,False,1.875,324.6,396.8,0.857,0.507,0.715,4,2025-06-14T09:17:40.134167
ird__cv_5838,IRD + CV,prob_3594,MathQA,L1,59,2,False,1.43,285.0,330.6,0.88,0.694,0.826,5,2025-07-02T01:38:00.305814
ird__cv_5569,IRD + CV,prob_6664,SVAMP,L0,23,2,False,1.497,269.4,325.1,0.86,0.725,0.93,2,2025-06-22T19:58:14.867018
ird__cv_4988,IRD + CV,prob_5866,ASDiv,L2,92,5,True,3.637,344.6,432.3,0.795,0.35,0.741,13,2025-07-09T10:03:41.196923
ird__mlr_1125,IRD + MLR,prob_11810,Math23K,L1,66,3,False,2.313,280.9,410.0,0.807,0.414,0.851,4,2025-07-06T18:08:16.054009
mlr__cv_3590,MLR + CV,prob_10369,MATH,L3,137,6,True,5.119,452.0,665.7,0.696,0.262,0.931,28,2025-06-24T16:28:38.571431
ird__cv_6297,IRD + CV,prob_11910,SVAMP,L0,43,2,False,1.368,228.1,290.6,0.857,0.682,0.711,4,2025-06-13T18:42:25.520504
mlr__cv_6433,MLR + CV,prob_5308,ASDiv,L1,85,3,False,1.593,293.5,359.3,0.775,0.56,0.816,2,2025-06-21T00:06:00.259693
ird__mlr_2338,IRD + MLR,prob_9439,DIR-MWP-Test,L2,125,5,True,3.486,392.0,532.2,0.848,0.327,0.771,21,2025-06-18T13:14:46.629920
ird__mlr__cv_2619,IRD + MLR + CV,prob_0444,SVAMP,L3,153,8,True,9.102,507.7,663.0,0.608,0.209,0.939,42,2025-06-28T11:17:13.939618
ird__cv_5100,IRD + CV,prob_10871,SVAMP,L2,106,5,True,3.079,348.3,433.8,0.737,0.297,0.791,15,2025-07-07T21:09:49.123689
ird__mlr_0619,IRD + MLR,prob_7607,DIR-MWP-Test,L0,24,2,False,1.487,260.2,300.2,0.908,0.655,0.929,1,2025-06-28T11:02:53.809421
ird__mlr_2247,IRD + MLR,prob_2329,Math23K,L2,123,6,True,4.049,384.9,553.8,0.716,0.267,0.794,23,2025-07-09T09:45:45.820511
mlr__cv_1347,MLR + CV,prob_11030,Math23K,L2,127,4,True,3.448,345.6,398.8,0.797,0.258,0.867,15,2025-06-14T23:32:57.683490
mlr__cv_1686,MLR + CV,prob_1987,ASDiv,L0,45,2,True,1.433,259.3,327.1,0.885,0.718,0.759,4,2025-06-25T15:00:27.327475
ird__mlr__cv_2623,IRD + MLR + CV,prob_5507,MATH,L3,133,8,True,8.221,523.6,612.0,0.596,0.214,0.902,44,2025-06-10T02:43:28.375752
ird__cv_2780,IRD + CV,prob_5691,GSM8K,L3,155,8,True,6.773,426.0,569.7,0.635,0.184,0.719,31,2025-06-27T12:43:19.613813
ird__cv_6408,IRD + CV,prob_5709,MathQA,L1,82,2,False,1.51,291.0,365.5,0.786,0.67,0.852,5,2025-06-28T18:10:07.503165
mlr__cv_1398,MLR + CV,prob_1438,SVAMP,L2,110,5,True,3.418,343.9,416.6,0.683,0.301,0.732,16,2025-06-26T14:43:42.292614
ird__mlr_5308,IRD + MLR,prob_6791,Math23K,L1,72,2,False,1.5,329.3,465.5,0.732,0.65,0.856,2,2025-06-10T15:49:52.584667
ird__cv_0583,IRD + CV,prob_11085,GSM8K,L0,46,1,False,1.349,234.2,333.0,0.935,0.83,0.907,2,2025-07-09T10:10:47.258973
ird__mlr_2491,IRD + MLR,prob_8908,MATH,L2,108,3,True,3.016,370.4,478.4,0.829,0.421,0.768,9,2025-06-30T20:53:04.268295
ird__mlr__cv_4849,IRD + MLR + CV,prob_6467,MAWPS,L2,115,5,True,4.615,403.4,482.1,0.783,0.319,0.774,19,2025-07-06T07:06:10.914759
ird__mlr_6940,IRD + MLR,prob_9827,MAWPS,L3,169,5,True,5.797,489.2,648.9,0.648,0.256,0.92,22,2025-06-17T07:18:49.253022
ird__mlr_1147,IRD + MLR,prob_6743,MathQA,L3,145,6,True,5.594,472.4,575.1,0.569,0.213,0.786,28,2025-07-09T01:55:33.796985
mlr__cv_3556,MLR + CV,prob_7047,ASDiv,L3,132,7,True,5.12,428.4,597.8,0.605,0.159,0.883,30,2025-07-05T13:13:27.510714
ird__mlr_2321,IRD + MLR,prob_9906,Math23K,L3,135,8,True,6.298,468.8,605.2,0.564,0.212,0.909,38,2025-06-18T21:39:32.456590
ird__cv_1413,IRD + CV,prob_4751,SVAMP,L0,55,1,True,1.049,231.9,316.7,0.89,0.973,0.764,3,2025-07-03T22:31:01.569332
ird__mlr_2674,IRD + MLR,prob_1468,GSM8K,L1,78,3,False,2.233,290.9,402.5,0.82,0.408,0.772,3,2025-06-07T22:47:29.982889
ird__mlr_5155,IRD + MLR,prob_7247,SVAMP,L1,84,3,True,1.966,299.3,345.5,0.886,0.507,0.82,11,2025-07-03T15:05:13.031587
ird__mlr_3461,IRD + MLR,prob_4773,GSM8K,L1,82,3,False,1.803,308.1,357.3,0.844,0.518,0.87,6,2025-07-05T03:54:35.623312
ird__mlr__cv_5575,IRD + MLR + CV,prob_10166,MAWPS,L0,50,1,False,1.619,310.8,366.3,0.819,0.586,0.82,1,2025-07-07T09:04:03.112121
ird__mlr__cv_1662,IRD + MLR + CV,prob_1606,MathQA,L3,163,8,True,9.186,529.4,722.8,0.708,0.23,0.909,42,2025-06-14T17:38:17.530008
mlr__cv_6668,MLR + CV,prob_11593,MAWPS,L1,67,4,True,1.692,283.1,388.8,0.821,0.61,0.748,9,2025-06-10T05:42:05.875716
ird__mlr__cv_3532,IRD + MLR + CV,prob_3448,Math23K,L0,60,2,False,1.733,322.5,410.5,0.916,0.596,0.761,3,2025-06-10T18:33:26.863296
ird__mlr__cv_3406,IRD + MLR + CV,prob_2366,SVAMP,L1,52,3,False,2.371,319.8,442.6,0.877,0.434,0.715,6,2025-06-12T11:59:14.199698
ird__cv_4108,IRD + CV,prob_6993,ASDiv,L3,137,8,True,6.038,448.5,555.2,0.702,0.191,0.869,31,2025-06-09T20:43:57.786307
ird__mlr__cv_4003,IRD + MLR + CV,prob_7270,MathQA,L0,41,1,False,1.307,274.9,354.9,0.904,0.843,0.805,1,2025-06-21T03:01:12.921923
ird__cv_4562,IRD + CV,prob_1991,SVAMP,L2,129,4,True,3.431,371.4,432.8,0.753,0.326,0.863,10,2025-06-10T05:37:13.147798
mlr__cv_1788,MLR + CV,prob_1902,MATH,L3,110,7,True,5.299,412.3,539.4,0.542,0.185,0.892,33,2025-06-23T01:00:13.465635
ird__cv_5215,IRD + CV,prob_8830,MAWPS,L2,94,5,True,3.157,374.3,552.6,0.862,0.427,0.708,16,2025-07-02T19:58:12.105170
ird__mlr_0600,IRD + MLR,prob_8774,GSM8K,L1,58,2,False,1.868,291.1,378.5,0.814,0.564,0.93,4,2025-06-25T13:21:13.438137
ird__mlr__cv_6474,IRD + MLR + CV,prob_7800,SVAMP,L1,61,3,True,2.767,351.2,418.6,0.819,0.435,0.95,8,2025-06-23T13:04:13.137836
mlr__cv_6645,MLR + CV,prob_0348,SVAMP,L0,44,1,True,1.278,238.0,291.3,0.847,0.687,0.899,4,2025-06-13T13:44:00.051424
ird__mlr_1145,IRD + MLR,prob_3034,Math23K,L0,50,1,False,1.243,252.2,342.2,0.847,0.798,0.899,1,2025-06-16T16:36:46.000545
ird__mlr_1487,IRD + MLR,prob_0515,MATH,L0,36,2,False,0.995,274.8,393.5,0.915,1.087,0.782,1,2025-06-09T03:20:41.138309
ird__mlr__cv_4550,IRD + MLR + CV,prob_4033,SVAMP,L0,48,2,False,2.101,287.8,390.1,0.884,0.559,0.737,2,2025-06-24T06:37:26.494308
ird__cv_2560,IRD + CV,prob_2393,Math23K,L3,124,7,True,5.748,430.7,643.6,0.607,0.242,0.786,26,2025-06-11T17:03:46.509959
ird__mlr__cv_4788,IRD + MLR + CV,prob_6498,MATH,L2,129,4,True,4.955,440.2,532.5,0.835,0.206,0.792,18,2025-06-09T06:42:39.413800
ird__mlr__cv_3246,IRD + MLR + CV,prob_0747,Math23K,L0,33,2,False,1.858,328.2,425.9,0.917,0.589,0.767,2,2025-06-19T01:51:42.851099
ird__mlr_1439,IRD + MLR,prob_5462,ASDiv,L0,29,1,False,0.829,280.6,357.6,0.92,1.159,0.729,3,2025-07-05T05:34:13.898003
mlr__cv_6473,MLR + CV,prob_7416,MathQA,L3,122,5,True,4.47,400.8,522.0,0.572,0.269,0.78,23,2025-07-07T04:32:08.194558
ird__cv_5516,IRD + CV,prob_10396,ASDiv,L1,53,2,False,1.538,297.2,420.9,0.799,0.7,0.713,3,2025-06-14T19:59:25.737771
ird__cv_0289,IRD + CV,prob_1159,MathQA,L1,60,4,True,2.268,265.7,389.1,0.845,0.43,0.882,12,2025-06-22T03:55:10.338053
mlr__cv_3691,MLR + CV,prob_11830,SVAMP,L3,149,9,True,6.705,410.0,556.5,0.55,0.253,0.758,38,2025-07-01T22:14:53.438109
mlr__cv_4526,MLR + CV,prob_7703,Math23K,L3,135,9,True,6.024,411.8,573.2,0.623,0.175,0.921,41,2025-07-09T09:14:40.931216
ird__mlr_1427,IRD + MLR,prob_4634,SVAMP,L1,64,2,False,1.446,276.2,399.0,0.737,0.66,0.822,3,2025-06-14T12:43:17.228326
ird__cv_5695,IRD + CV,prob_5828,DIR-MWP-Test,L2,128,3,True,3.265,336.5,503.3,0.82,0.422,0.824,10,2025-06-24T11:20:01.404359
mlr__cv_0496,MLR + CV,prob_4127,SVAMP,L0,55,1,False,1.426,236.3,298.1,0.859,0.746,0.795,1,2025-06-22T11:30:08.457861
ird__mlr__cv_6099,IRD + MLR + CV,prob_5888,MathQA,L1,83,4,True,2.821,316.3,432.1,0.88,0.439,0.945,14,2025-07-09T19:31:28.697683
ird__mlr__cv_6009,IRD + MLR + CV,prob_10014,DIR-MWP-Test,L3,112,7,True,7.028,548.8,663.3,0.615,0.1,0.719,37,2025-06-16T11:10:59.618710
mlr__cv_3026,MLR + CV,prob_9400,ASDiv,L3,164,8,True,6.616,410.6,566.9,0.602,0.173,0.934,37,2025-06-26T05:50:32.817153
ird__mlr__cv_5812,IRD + MLR + CV,prob_5193,SVAMP,L0,37,2,False,1.255,313.0,367.6,0.915,0.809,0.769,5,2025-06-17T21:42:32.780497
ird__cv_6256,IRD + CV,prob_3678,MATH,L3,133,7,True,5.526,449.7,640.3,0.643,0.141,0.773,25,2025-06-06T11:07:49.375271
ird__mlr_5056,IRD + MLR,prob_0949,GSM8K,L1,55,2,False,1.555,303.2,396.9,0.76,0.654,0.721,4,2025-06-08T05:28:46.053094
ird__mlr_6837,IRD + MLR,prob_10376,SVAMP,L3,147,6,True,6.019,450.5,603.2,0.688,0.201,0.845,30,2025-06-22T14:11:00.917141
mlr__cv_6247,MLR + CV,prob_1227,MathQA,L3,115,6,True,4.731,426.9,586.8,0.573,0.209,0.871,24,2025-06-15T00:55:53.518622
ird__cv_3924,IRD + CV,prob_0125,SVAMP,L2,128,4,True,3.339,378.4,515.7,0.82,0.396,0.799,13,2025-06-05T17:48:33.178969
ird__mlr__cv_4004,IRD + MLR + CV,prob_9570,Math23K,L2,98,6,True,4.879,421.8,605.1,0.758,0.231,0.931,26,2025-06-28T19:11:41.638305
ird__cv_1471,IRD + CV,prob_5721,GSM8K,L2,129,3,True,3.015,359.6,462.2,0.803,0.332,0.762,8,2025-06-22T09:12:38.037781
ird__mlr_3837,IRD + MLR,prob_4898,MAWPS,L2,86,6,True,3.522,358.4,523.1,0.715,0.357,0.881,19,2025-06-07T17:12:15.725959
ird__mlr__cv_1457,IRD + MLR + CV,prob_10073,MathQA,L0,24,1,False,1.179,288.6,367.3,0.914,0.835,0.724,2,2025-06-30T15:17:29.314194
ird__cv_3855,IRD + CV,prob_3925,MAWPS,L2,110,5,True,3.762,344.7,403.5,0.821,0.325,0.762,16,2025-07-05T20:32:51.648869
mlr__cv_2456,MLR + CV,prob_1487,GSM8K,L0,37,2,True,1.074,233.8,272.4,0.776,0.749,0.838,3,2025-06-13T21:21:42.219785
ird__mlr_5913,IRD + MLR,prob_11414,Math23K,L1,60,3,False,1.655,311.6,438.3,0.819,0.634,0.84,2,2025-06-12T12:49:32.518303
ird__cv_0621,IRD + CV,prob_3820,Math23K,L2,95,3,True,2.749,360.4,460.4,0.738,0.412,0.89,8,2025-07-03T20:23:35.858239
ird__mlr__cv_5612,IRD + MLR + CV,prob_1507,MAWPS,L3,143,7,True,8.191,500.6,626.8,0.596,0.104,0.93,35,2025-06-28T01:34:47.128501
ird__mlr_6854,IRD + MLR,prob_7437,MAWPS,L0,58,2,False,1.242,281.5,344.7,0.821,0.844,0.862,3,2025-06-15T16:29:38.471361
mlr__cv_0462,MLR + CV,prob_4993,ASDiv,L0,53,2,True,1.26,255.8,317.5,0.761,0.728,0.867,7,2025-06-09T20:06:42.468833
ird__mlr__cv_3428,IRD + MLR + CV,prob_10036,DIR-MWP-Test,L0,59,2,False,1.776,283.2,349.4,0.917,0.553,0.776,1,2025-06-16T21:36:10.320298
ird__mlr__cv_2393,IRD + MLR + CV,prob_11328,GSM8K,L0,41,2,True,2.037,275.8,387.8,0.891,0.506,0.89,7,2025-06-30T14:10:02.752010
ird__mlr_0383,IRD + MLR,prob_2216,SVAMP,L3,144,6,True,5.52,464.9,664.8,0.593,0.272,0.777,30,2025-07-06T10:51:36.945262
ird__mlr__cv_1228,IRD + MLR + CV,prob_6600,DIR-MWP-Test,L0,59,1,False,1.708,283.3,342.4,0.942,0.57,0.759,1,2025-07-04T00:15:12.762716
ird__mlr__cv_6436,IRD + MLR + CV,prob_6461,MAWPS,L3,123,9,True,8.6,524.5,617.0,0.697,0.1,0.849,47,2025-07-09T10:56:13.109762
mlr__cv_3147,MLR + CV,prob_6381,ASDiv,L1,90,3,False,1.642,279.5,410.8,0.805,0.519,0.901,1,2025-06-12T06:11:09.963111
ird__cv_2426,IRD + CV,prob_9258,ASDiv,L3,118,5,True,4.857,447.8,657.6,0.683,0.314,0.737,19,2025-06-26T10:31:43.729323
ird__cv_0902,IRD + CV,prob_2386,SVAMP,L1,70,2,True,1.776,285.2,395.0,0.797,0.5,0.905,7,2025-06-16T13:35:12.146760
ird__mlr__cv_0499,IRD + MLR + CV,prob_9666,MATH,L1,80,2,False,2.355,346.8,477.9,0.889,0.449,0.929,2,2025-06-27T11:57:10.603366
ird__cv_4418,IRD + CV,prob_7524,SVAMP,L1,82,2,False,1.561,291.3,348.6,0.723,0.536,0.794,4,2025-06-23T17:14:41.042110
ird__mlr_2194,IRD + MLR,prob_9388,GSM8K,L1,55,2,False,1.886,302.7,417.5,0.737,0.448,0.913,5,2025-07-09T00:04:16.839414
mlr__cv_1493,MLR + CV,prob_0552,SVAMP,L2,89,6,True,3.113,342.1,464.0,0.796,0.414,0.748,20,2025-06-23T15:54:09.995758
ird__mlr__cv_2366,IRD + MLR + CV,prob_2649,SVAMP,L2,95,6,True,4.948,446.1,608.7,0.775,0.207,0.781,26,2025-06-24T15:00:39.433552
ird__cv_6483,IRD + CV,prob_8726,DIR-MWP-Test,L3,144,7,True,5.961,422.0,488.2,0.7,0.161,0.842,25,2025-07-08T08:24:38.889621
mlr__cv_2338,MLR + CV,prob_1996,ASDiv,L2,120,4,True,3.214,336.8,488.6,0.78,0.349,0.877,12,2025-06-26T08:46:47.229876
ird__mlr_5764,IRD + MLR,prob_3698,GSM8K,L1,82,3,True,2.081,276.4,318.1,0.731,0.444,0.921,6,2025-07-09T15:48:04.735021
ird__cv_4032,IRD + CV,prob_0948,GSM8K,L3,112,5,True,5.061,462.0,561.9,0.602,0.188,0.719,22,2025-06-12T13:35:49.116023
ird__mlr_0393,IRD + MLR,prob_2657,GSM8K,L3,156,9,True,6.929,465.4,542.4,0.657,0.149,0.784,45,2025-07-05T04:38:41.576734
ird__mlr__cv_1906,IRD + MLR + CV,prob_3480,MAWPS,L1,54,4,True,2.463,350.5,449.0,0.835,0.436,0.785,11,2025-06-15T18:31:19.140158
ird__mlr__cv_0437,IRD + MLR + CV,prob_5275,Math23K,L3,141,8,True,8.173,535.3,799.3,0.596,0.205,0.773,42,2025-06-20T21:03:48.058746
ird__mlr_3610,IRD + MLR,prob_5736,ASDiv,L3,152,9,True,6.895,462.5,673.6,0.631,0.127,0.726,41,2025-06-06T03:47:32.016783
mlr__cv_2329,MLR + CV,prob_4364,ASDiv,L2,94,5,True,3.197,372.3,446.4,0.714,0.258,0.864,16,2025-07-06T07:01:57.492760
ird__mlr_5359,IRD + MLR,prob_9765,ASDiv,L2,88,6,True,4.016,398.9,519.8,0.849,0.325,0.847,19,2025-06-16T02:01:42.464627
ird__cv_5936,IRD + CV,prob_10100,MathQA,L0,39,1,False,0.719,247.9,365.1,0.845,1.257,0.777,1,2025-06-24T13:03:15.039465
mlr__cv_5932,MLR + CV,prob_9438,Math23K,L1,60,3,True,1.817,288.1,390.8,0.716,0.477,0.783,8,2025-07-01T12:12:37.852560
ird__mlr_5891,IRD + MLR,prob_9766,GSM8K,L3,119,6,True,5.787,490.5,660.0,0.709,0.235,0.789,25,2025-06-11T15:54:15.573347
mlr__cv_2737,MLR + CV,prob_4380,MAWPS,L1,58,3,False,1.302,278.3,362.0,0.826,0.792,0.792,3,2025-06-08T04:03:43.581751
ird__cv_1304,IRD + CV,prob_8144,MathQA,L1,72,4,False,2.307,308.2,413.9,0.835,0.491,0.835,2,2025-06-21T20:29:13.471149
mlr__cv_1103,MLR + CV,prob_10450,Math23K,L1,61,3,True,1.668,289.0,360.6,0.829,0.61,0.837,9,2025-06-25T09:51:20.932406
ird__mlr_1662,IRD + MLR,prob_3634,MathQA,L0,29,1,False,1.047,266.5,393.0,0.875,0.924,0.794,3,2025-06-14T11:42:23.823691
ird__mlr_6682,IRD + MLR,prob_8508,MAWPS,L1,82,3,True,1.75,303.0,409.9,0.77,0.47,0.799,8,2025-06-07T09:35:05.577419
ird__mlr_4185,IRD + MLR,prob_8229,MathQA,L2,114,5,True,3.557,366.8,437.0,0.764,0.256,0.722,19,2025-06-09T15:48:51.662471
ird__cv_6625,IRD + CV,prob_7846,MAWPS,L0,44,1,True,1.228,239.4,329.2,0.862,0.866,0.713,1,2025-06-27T00:42:46.805832
ird__cv_2402,IRD + CV,prob_10892,Math23K,L2,96,4,True,2.677,355.5,449.0,0.831,0.431,0.728,13,2025-07-05T06:48:00.666064
ird__mlr__cv_5638,IRD + MLR + CV,prob_10397,DIR-MWP-Test,L1,58,3,False,2.221,353.0,520.0,0.78,0.369,0.801,6,2025-06-11T18:33:07.364099
ird__cv_0453,IRD + CV,prob_6717,MathQA,L2,85,6,True,3.42,340.9,443.1,0.766,0.392,0.814,19,2025-06-22T22:22:28.328448
mlr__cv_2587,MLR + CV,prob_2412,MATH,L0,38,2,False,0.858,230.9,282.0,0.919,1.177,0.932,1,2025-07-05T02:51:32.414784
ird__cv_1131,IRD + CV,prob_0728,MAWPS,L2,86,6,True,3.332,388.5,504.7,0.836,0.311,0.902,18,2025-06-14T04:38:27.754454
ird__mlr__cv_2739,IRD + MLR + CV,prob_1450,MathQA,L3,148,7,True,7.912,531.9,640.4,0.593,0.213,0.884,35,2025-06-20T16:53:09.148306
ird__cv_4155,IRD + CV,prob_8802,SVAMP,L3,164,9,True,7.018,429.8,600.0,0.593,0.154,0.78,34,2025-07-05T13:28:48.167982
mlr__cv_0418,MLR + CV,prob_2697,ASDiv,L2,102,5,True,2.9,329.7,421.9,0.7,0.377,0.797,15,2025-06-13T22:39:45.642111
ird__cv_3719,IRD + CV,prob_3495,MAWPS,L2,87,4,True,3.331,382.1,537.4,0.734,0.361,0.824,9,2025-06-22T20:56:03.221613
ird__mlr_5747,IRD + MLR,prob_7386,DIR-MWP-Test,L2,123,5,True,4.109,400.4,481.0,0.762,0.279,0.872,16,2025-07-08T18:32:49.173850
mlr__cv_0713,MLR + CV,prob_3984,MATH,L1,61,2,False,1.728,296.6,444.7,0.739,0.51,0.793,1,2025-06-30T12:13:35.245642
ird__mlr_1220,IRD + MLR,prob_1884,MAWPS,L2,127,6,True,4.23,369.6,523.0,0.834,0.362,0.758,22,2025-06-13T12:08:40.882426
ird__cv_5468,IRD + CV,prob_4161,MathQA,L3,119,7,True,5.585,424.0,590.1,0.704,0.193,0.938,26,2025-06-06T05:06:51.647706
ird__mlr_0470,IRD + MLR,prob_5247,SVAMP,L2,89,5,True,3.772,375.3,447.6,0.781,0.238,0.933,17,2025-07-08T04:08:34.099451
